,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol,action,pp1,pp2,pp3,pp4,bin,rand,action, shares , value ,,bin,buy,hold,sell,,
249,4/21/2021 17:05,55923.675,55658.11,56017.535,55610.305,0,reg,FALSE,BTCUSD,sell,0.570374533,-0.029110904,-0.249245513,-0.252965307,64,0.09367787,hold, -   , $102.77 ,,,,,,,
250,4/21/2021 17:10,55644.7,55729.68,56004.005,55576.08,0,reg,FALSE,BTCUSD,hold,-1.443889533,-1.160216101,-0.651516593,-0.231708142,1,0.195857998,buy, 0.00185 , $-   ,,,,,,,
251,4/21/2021 17:15,55588.29,55782.1,56005.9,55569.18,0,reg,FALSE,BTCUSD,buy,-0.292257236,0.663340204,1.050368432,0.980285775,27,0.75718397,hold, 0.00185 , $-   ,,,,,,,
252,4/21/2021 17:20,55782.1,55719.29,55973.73,55555.00773,0,reg,FALSE,BTCUSD,hold,1.000630669,0.744703434,0.046865221,-0.57801785,76,0.12382008,hold, 0.00185 , $-   ,,,,,,,
253,4/21/2021 17:25,55860.89,55706.97,55926.96,55537.625,0,reg,FALSE,BTCUSD,sell,0.406214795,-0.342383543,-0.626162098,-0.387663735,55,0.357598042,sell, -   , $103.17 ,,,,,,,
254,4/21/2021 17:30,55706.97,55629.165,55936.13,55471.83,0,reg,FALSE,BTCUSD,hold,-0.795752489,-0.692333156,-0.201570977,0.244564486,3,0.552678045,buy, 0.00185 , $-   ,,,,,,,
255,4/21/2021 17:35,55489.83,55501.46,55810.015,55298.63238,0,reg,FALSE,BTCUSD,buy,-1.126987052,-0.190791108,0.288888219,0.282504497,18,0.03787374,buy, 0.00185 , $-   ,,,,,,,
256,4/21/2021 17:40,55506.375,55567.995,55748.685,55282.015,0,reg,FALSE,BTCUSD,hold,0.085845275,0.698591421,0.512284337,0.128676164,53,0.858022382,hold, 0.00185 , $-   ,,,,,,,
257,4/21/2021 17:45,55706.14,55629.555,55849.125,55400.87,0,reg,FALSE,BTCUSD,sell,1.032782381,0.545435773,-0.088217653,-0.345889146,76,0.611869601,sell, -   , $103.16 ,,,,,,,
258,4/21/2021 17:50,55629.555,55658.255,55859.68,55454.07153,0,reg,FALSE,BTCUSD,buy,-0.396488522,-0.823260041,-0.78836879,-0.403287055,1,0.153385157,buy, 0.00185 , $-   ,,,,,,,
259,4/21/2021 17:55,55658.255,55575.165,55835.92,55399.92,0,reg,FALSE,BTCUSD,sell,0.148506273,0.313917001,0.655013975,0.831388472,54,0.635138189,hold, 0.00185 , $-   ,,,,,,,
260,4/21/2021 18:00,55567.37,55574.23,55773.395,55337.53,0,reg,FALSE,BTCUSD,buy,-0.471047667,-0.35686307,-0.386369321,-0.599836779,1,0.396427912,buy, 0.00185 , $-   ,,,,,,,
261,4/21/2021 18:05,55574.23,55502.625,55797.565,55291.305,0,reg,FALSE,BTCUSD,sell,0.03555029,0.291800424,0.373630173,0.437759709,54,0.476146118,hold, 0.00185 , $-   ,,,,,,,
262,4/21/2021 18:10,55502.625,55525.445,55791.27,55288.215,0,reg,FALSE,BTCUSD,buy,-0.371554318,-0.234492254,-0.303144582,-0.389822258,1,0.825859502,hold, 0.00185 , $-   ,,,,,,,
263,4/21/2021 18:15,55662.23,55421.11,55737.02,55245.48,0,reg,FALSE,BTCUSD,sell,0.825806656,0.689679922,0.532323174,0.481229428,81,0.819093704,sell, -   , $103.23 ,,,,,,,
264,4/21/2021 18:20,55407.405,55393.515,55574.375,55146.55232,0,reg,FALSE,BTCUSD,hold,-1.324544976,-1.238602539,-1.110690696,-0.946375988,1,0.063316802,buy, 0.00186 , $-   ,,,,,,,
265,4/21/2021 18:25,55258,55484.315,55635.76526,55215.35,0,reg,FALSE,BTCUSD,buy,-0.778686164,0.314414676,0.894537916,1.155011682,27,0.36873837,buy, 0.00186 , $-   ,,,,,,,
266,4/21/2021 18:30,55484.315,55521.705,55668.85,55209.915,0,reg,FALSE,BTCUSD,hold,1.174723342,1.125163874,0.466991537,-0.246266714,79,0.871704574,sell, -   , $103.37 ,,,,,,,
267,4/21/2021 18:35,55532.9,55412.23,55564.93,55121.95402,0,reg,FALSE,BTCUSD,sell,0.251967393,-0.531507427,-0.95424267,-0.818630904,55,0.285102132,hold, -   , $103.37 ,,,,,,,
268,4/21/2021 18:40,55490.77,55325.69,55540.43,55136.40865,0,reg,FALSE,BTCUSD,hold,-0.218656904,-0.271079595,0.150006431,0.636047482,6,0.147479956,buy, 0.00186 , $-   ,,1,104.5555301,5%,,,
269,4/21/2021 18:45,55189.955,55314.535,55550.64,55055.215,0,reg,FALSE,BTCUSD,buy,-1.569755222,-0.778232632,-0.29212015,-0.254664911,1,0.283553153,buy, 0.00186 , $-   ,,2,103.8197543,4%,,,
270,4/21/2021 18:50,55314.535,55395.525,55589.34,55163.9,0,reg,FALSE,BTCUSD,hold,0.648636747,1.277793775,1.184271212,0.850401425,81,0.516062036,sell, -   , $103.04 ,,3,104.5874179,5%,,,
271,4/21/2021 18:55,55528.235,55311.355,55603.32,55162.885,0,reg,FALSE,BTCUSD,sell,1.10836586,0.264803969,-0.583482128,-1.018225922,73,0.790598713,sell, -   , $103.04 ,,4,103.6764151,4%,,,
272,4/21/2021 19:00,55309.465,55345.575,55566.61,55163.405,0,reg,FALSE,BTCUSD,buy,-1.139149693,-1.294568959,-0.898198807,-0.181276808,2,0.21007934,buy, 0.00186 , $-   ,,5,100.799844,1%,,,
273,4/21/2021 19:05,55345.575,55413.11,55608.385,55178.21992,0,reg,FALSE,BTCUSD,hold,0.187904453,0.764383187,1.185956435,1.200473418,54,0.844400567,sell, -   , $103.11 ,,6,104.4390898,4%,,,
274,4/21/2021 19:10,55413.11,55431.775,55601.875,55151.94824,0,reg,FALSE,BTCUSD,hold,0.351001415,0.09394385,-0.386173058,-0.905546589,64,0.949543168,sell, -   , $103.11 ,,7,103.4929043,3%,,,
275,4/21/2021 19:15,55431.775,55486.595,55634.17,55281.635,0,reg,FALSE,BTCUSD,hold,0.096975426,-0.146318969,-0.138391384,0.142722244,41,0.441705634,hold, -   , $103.11 ,,8,102.0127052,2%,,,
276,4/21/2021 19:20,55496.04,55522.345,55793.605,55376.2,0,reg,FALSE,BTCUSD,sell,0.33350704,0.13624221,0.162755239,0.173460455,68,0.678791464,sell, -   , $103.11 ,,9,103.2244456,3%,,,
277,4/21/2021 19:25,55386.79,55579.88,55727.605,55300.46,0,reg,FALSE,BTCUSD,buy,-0.568077694,-0.519312806,-0.377599689,-0.311244438,1,0.956469458,hold, -   , $103.11 ,,10,104.3285644,4%,,,
278,4/21/2021 19:30,55444.835,55612.68,55808.035,55376.56732,0,reg,FALSE,BTCUSD,hold,0.301506173,0.500880308,0.587631234,0.555973012,81,0.378517465,hold, -   , $103.11 ,,11,100.5878964,1%,,,
279,4/21/2021 19:35,55749.975,55633.51,55818.28,55432.655,0,reg,FALSE,BTCUSD,sell,1.576329318,0.734298132,0.134448667,-0.261033159,76,0.430282135,sell, -   , $103.11 ,,12,103.1215524,3%,,,
280,4/21/2021 19:40,55497.47,55752.595,55886.89,55435.61067,0,reg,FALSE,BTCUSD,buy,-1.310355948,-1.662730711,-1.380688612,-0.872719072,1,0.613479569,hold, -   , $103.11 ,,13,104.1819194,4%,,,
281,4/21/2021 19:45,55752.595,55504.56,55794.095,55345.595,0,reg,FALSE,BTCUSD,sell,1.317893814,1.513871864,1.829723085,1.84919714,81,0.234822834,hold, -   , $103.11 ,,14,100.6921272,1%,,,
282,4/21/2021 19:50,55504.56,55687.19,55744.385,55300.97462,0,reg,FALSE,BTCUSD,buy,-1.286994797,-1.500415838,-1.736229715,-2.05398881,1,0.901107113,hold, -   , $103.11 ,,15,103.9853543,4%,,,
283,4/21/2021 19:55,55693.795,55505.87,55736.96,55335.07,0,reg,FALSE,BTCUSD,sell,0.978559282,1.304959151,1.615895995,1.930824411,81,0.450080964,sell, -   , $103.11 ,,16,103.9747885,4%,,,
284,4/21/2021 20:00,55502.16,55344.92,55638.78,55116.625,0,reg,FALSE,BTCUSD,hold,-0.994391568,-1.136419689,-1.40623421,-1.740746996,1,0.919077525,hold, -   , $103.11 ,,17,103.2195311,3%,,,
285,4/21/2021 20:05,55344.92,55194.345,55527.545,54957.03424,0,reg,FALSE,BTCUSD,hold,-0.818234448,0.101466502,0.713022446,1.220691835,18,0.102172965,buy, 0.00186 , $-   ,,18,102.9006426,3%,,,
286,4/21/2021 20:10,55194.345,54966.775,55359.41,54849.67881,0,reg,FALSE,BTCUSD,hold,-0.785689185,0.018746071,-0.047646968,-0.438145582,13,0.856922432,hold, 0.00186 , $-   ,,19,105.229798,5%,,,
287,4/21/2021 20:15,55103.07,55081.965,55315.405,54935.39,0,reg,FALSE,BTCUSD,buy,-0.47705509,0.177773239,0.091599649,0.080206051,14,0.620680603,sell, -   , $102.66 ,,20,103.2241537,3%,,,
,,,,,,,,,,,,,,,,,,,,,,,3%,17.7157157,,
,,,,,,,,,,,,,,,,,,,,,,,1%,16.19398185,,
,,,,,,,,,,,,,,,,,,,,,,,1%,,,
