,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol,action,shares, value ,action,shares, value ,action,shares, value ,action,shares, value 
934,2021-04-16T04:20:00Z,0.256922,0.2562,0.262082,0.25201,0,reg,FALSE,DOGEUSD,sell,0," $52,334.01 ",hold,0, $118.25 ,sell,0, $140.19 ,hold,1393.301009, $-   
935,2021-04-16T04:25:00Z,0.2562,0.261956,0.26429,0.251802,0,reg,FALSE,DOGEUSD,buy,204270.1553, $-   ,hold,0, $118.25 ,hold,0, $140.19 ,buy,1393.301009, $-   
936,2021-04-16T04:30:00Z,0.261956,0.249888,0.263905,0.24896,0,reg,FALSE,DOGEUSD,sell,0," $53,509.79 ",hold,0, $118.25 ,hold,0, $140.19 ,hold,1393.301009, $-   
937,2021-04-16T04:35:00Z,0.249888,0.249059,0.2539,0.244146,0,reg,FALSE,DOGEUSD,hold,0," $53,509.79 ",hold,0, $118.25 ,hold,0, $140.19 ,buy,1393.301009, $-   
938,2021-04-16T04:40:00Z,0.249059,0.248982,0.253049,0.244528,0,reg,FALSE,DOGEUSD,buy,214847.8585, $-   ,buy,474.7821922, $-   ,buy,562.8678678, $-   ,buy,1393.301009, $-   
939,2021-04-16T04:45:00Z,0.250012,0.23561,0.250331,0.23363,0,reg,FALSE,DOGEUSD,sell,0," $53,714.54 ",hold,474.7821922, $-   ,sell,0, $140.72 ,hold,1393.301009, $-   
940,2021-04-16T04:50:00Z,0.23561,0.240639,0.243117,0.2265,0,reg,FALSE,DOGEUSD,buy,227980.7428, $-   ,hold,474.7821922, $-   ,hold,0, $140.72 ,buy,1393.301009, $-   
941,2021-04-16T04:55:00Z,0.240639,0.229318,0.242524,0.225092,0,reg,FALSE,DOGEUSD,hold,227980.7428, $-   ,hold,474.7821922, $-   ,hold,0, $140.72 ,hold,1393.301009, $-   
942,2021-04-16T05:00:00Z,0.244403,0.244405,0.248281,0.24148,0,reg,FALSE,DOGEUSD,hold,227980.7428, $-   ,hold,474.7821922, $-   ,sell,0, $140.72 ,hold,1393.301009, $-   
943,2021-04-16T05:05:00Z,0.245298,0.242336,0.249336,0.239191,0,reg,FALSE,DOGEUSD,sell,0," $55,923.22 ",sell,0, $116.46 ,sell,0, $140.72 ,hold,1393.301009, $-   
944,2021-04-16T05:10:00Z,0.242336,0.238681,0.245251,0.230715,0,reg,FALSE,DOGEUSD,hold,0," $55,923.22 ",hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
945,2021-04-16T05:15:00Z,0.238681,0.248657,0.248657,0.235176,0,reg,FALSE,DOGEUSD,buy,234301.0974, $-   ,hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
946,2021-04-16T05:20:00Z,0.247444,0.250125,0.253336,0.243414,0,reg,FALSE,DOGEUSD,hold,234301.0974, $-   ,hold,0, $116.46 ,hold,0, $140.72 ,hold,1393.301009, $-   
947,2021-04-16T05:25:00Z,0.250125,0.252085,0.257947,0.247938,0,reg,FALSE,DOGEUSD,hold,234301.0974, $-   ,sell,0, $116.46 ,sell,0, $140.72 ,hold,1393.301009, $-   
948,2021-04-16T05:30:00Z,0.252085,0.244185,0.254857,0.241501,0,reg,FALSE,DOGEUSD,sell,0," $59,063.79 ",hold,0, $116.46 ,hold,0, $140.72 ,hold,1393.301009, $-   
949,2021-04-16T05:35:00Z,0.244185,0.247163,0.251144,0.241997,0,reg,FALSE,DOGEUSD,buy,241881.3283, $-   ,hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
950,2021-04-16T05:40:00Z,0.247163,0.250252,0.256613,0.244146,0,reg,FALSE,DOGEUSD,hold,241881.3283, $-   ,hold,0, $116.46 ,hold,0, $140.72 ,hold,1393.301009, $-   
951,2021-04-16T05:45:00Z,0.250252,0.262497,0.265109,0.248065,0,reg,FALSE,DOGEUSD,hold,241881.3283, $-   ,hold,0, $116.46 ,sell,0, $140.72 ,hold,1393.301009, $-   
952,2021-04-16T05:50:00Z,0.262497,0.268345,0.273467,0.257116,0,reg,FALSE,DOGEUSD,hold,241881.3283, $-   ,hold,0, $116.46 ,hold,0, $140.72 ,hold,1393.301009, $-   
953,2021-04-16T05:55:00Z,0.268345,0.267514,0.270878,0.259772,0,reg,FALSE,DOGEUSD,sell,0," $64,907.65 ",sell,0, $116.46 ,sell,0, $140.72 ,hold,1393.301009, $-   
954,2021-04-16T06:00:00Z,0.267514,0.258083,0.268846,0.253199,0,reg,FALSE,DOGEUSD,hold,0," $64,907.65 ",hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
955,2021-04-16T06:05:00Z,0.258083,0.260397,0.265754,0.254318,0,reg,FALSE,DOGEUSD,buy,251499.1109, $-   ,hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
956,2021-04-16T06:10:00Z,0.260397,0.259768,0.263148,0.252659,0,reg,FALSE,DOGEUSD,sell,0," $65,489.61 ",hold,0, $116.46 ,hold,0, $140.72 ,hold,1393.301009, $-   
957,2021-04-16T06:15:00Z,0.259768,0.254015,0.266625,0.251923,0,reg,FALSE,DOGEUSD,hold,0," $65,489.61 ",hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
958,2021-04-16T06:20:00Z,0.254015,0.250262,0.259558,0.246107,0,reg,FALSE,DOGEUSD,hold,0," $65,489.61 ",hold,0, $116.46 ,hold,0, $140.72 ,buy,1393.301009, $-   
959,2021-04-16T06:25:00Z,0.250262,0.247819,0.252948,0.242866,0,reg,FALSE,DOGEUSD,hold,0," $65,489.61 ",hold,0, $116.46 ,buy,562.3055892, $-   ,buy,1393.301009, $-   
960,2021-04-16T06:30:00Z,0.247819,0.249563,0.256342,0.245406,0,reg,FALSE,DOGEUSD,buy,264263.8941, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
961,2021-04-16T06:35:00Z,0.249563,0.255941,0.256709,0.248089,0,reg,FALSE,DOGEUSD,hold,264263.8941, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
962,2021-04-16T06:40:00Z,0.255941,0.253617,0.256594,0.248959,0,reg,FALSE,DOGEUSD,sell,0," $67,635.97 ",hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
963,2021-04-16T06:45:00Z,0.253617,0.249125,0.255365,0.245491,0,reg,FALSE,DOGEUSD,hold,0," $67,635.97 ",hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
964,2021-04-16T06:50:00Z,0.249125,0.249166,0.254186,0.245982,0,reg,FALSE,DOGEUSD,buy,271494.0906, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
965,2021-04-16T06:55:00Z,0.249166,0.251624,0.254726,0.247315,0,reg,FALSE,DOGEUSD,hold,271494.0906, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
966,2021-04-16T07:00:00Z,0.251624,0.249725,0.253258,0.243783,0,reg,FALSE,DOGEUSD,sell,0," $68,314.43 ",hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
967,2021-04-16T07:05:00Z,0.250799,0.241893,0.251028,0.239621,0,reg,FALSE,DOGEUSD,hold,0," $68,314.43 ",hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
968,2021-04-16T07:10:00Z,0.241893,0.246197,0.248501,0.239875,0,reg,FALSE,DOGEUSD,buy,282415.899, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
969,2021-04-16T07:15:00Z,0.245825,0.239405,0.248894,0.235611,0,reg,FALSE,DOGEUSD,sell,0," $69,424.89 ",hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
970,2021-04-16T07:20:00Z,0.239405,0.243076,0.244204,0.233814,0,reg,FALSE,DOGEUSD,buy,289989.3, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
971,2021-04-16T07:25:00Z,0.243076,0.242089,0.245932,0.238875,0,reg,FALSE,DOGEUSD,sell,0," $70,489.44 ",hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
972,2021-04-16T07:30:00Z,0.242089,0.24814,0.250589,0.238291,0,reg,FALSE,DOGEUSD,buy,291171.5902, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,buy,1393.301009, $-   
973,2021-04-16T07:35:00Z,0.24814,0.251455,0.252563,0.24377,0,reg,FALSE,DOGEUSD,hold,291171.5902, $-   ,hold,0, $116.46 ,hold,562.3055892, $-   ,hold,1393.301009, $-   
974,2021-04-16T07:40:00Z,0.251455,0.252358,0.255433,0.247081,0,reg,FALSE,DOGEUSD,hold,291171.5902, $-   ,hold,0, $116.46 ,sell,0, $141.39 ,hold,1393.301009, $-   
