,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol,action,pp1,pp2,pp3,pp4,bin,buy,hold,sell,,bin,buy,hold,sell,buy,hold,sell,,bin,buy,hold,sell,buy,hold,sell,buy,hold,sell,buy,hold,sell
958,4/18/2021 4:20,54922.02,55343.845,57158.97,54921.94,0,reg,FALSE,BTCUSD,sell,0.288671102,-0.288196591,-0.706747438,-0.907716953,55,,,55,,,,,,,,,,,,,,,,,,,,,,
959,4/18/2021 4:25,54385.245,55470.475,56754.585,55031.81,0,reg,FALSE,BTCUSD,hold,-2.842520978,-1.803566636,-0.872853145,-0.095676887,2,,2,,,,,,,,,,,,,,,,,,,,,,,
960,4/18/2021 4:30,54257.8,55465.27,56897.925,55050.445,0,reg,FALSE,BTCUSD,hold,-0.676477115,1.247641266,1.757495753,1.515080967,27,,27,,,,,,,,,,,,,,,,,,,,,,,
961,4/18/2021 4:35,53837.735,56088.595,56794.795,55220.555,0,reg,FALSE,BTCUSD,buy,-2.247098993,-0.904678202,-1.239736015,-1.7264055,1,1,,,,,,,,,,,,,,,,,,,,,,,,
962,4/18/2021 4:40,53961.135,55638.41,56258.325,54177.495,0,reg,FALSE,BTCUSD,hold,0.658607347,1.67368685,1.485138268,1.569527585,81,,81,,,,,,,,,,,,,,,,,,,,,,,
963,4/18/2021 4:45,54086.72,54949.445,56157.58,54734.82,0,reg,FALSE,BTCUSD,hold,0.668712764,0.00582072,-0.960690892,-1.408797597,64,,64,,,,,,,,,,,,,,,,,,,,,,,
964,4/18/2021 4:50,54128.28,55086.915,56535.4,53960.68,0,reg,FALSE,BTCUSD,sell,0.221128031,-0.257808806,-0.151850607,0.465892003,60,,,60,,,,,,,,,,,,,,,,,,,,,,
965,4/18/2021 4:55,53483.165,54926.61,56666.18,53869.61,0,reg,FALSE,BTCUSD,buy,-3.473861732,-2.128314105,-1.077411053,-0.533122818,1,1,,,,,,,,,,,,,,,,,,,,,,,,
966,4/18/2021 5:00,53517.68,54846.05,57270.945,54106.225,0,reg,FALSE,BTCUSD,hold,0.185738993,2.107930015,2.44007661,2.026072892,54,,54,,,,,,,,,,,,,,,,,,,,,,,
967,4/18/2021 5:05,53713.015,55593.84,56342.335,54671.575,0,reg,FALSE,BTCUSD,sell,1.047352863,0.49628959,-0.928304886,-1.940187744,73,,,73,,,,,,,,,,,,,,,,,,,,,,
968,4/18/2021 5:10,53703.955,55865.815,56221.79,55247.435,0,reg,FALSE,BTCUSD,buy,-0.048586366,-0.631260995,-0.649469136,0.160609392,29,29,,,,,,,,,,,,,,,,,,,,,,,,
969,4/18/2021 5:15,53997.855,55885.045,56145.15,55259.31,0,reg,FALSE,BTCUSD,hold,1.567528934,0.930882413,0.899794604,0.892375915,81,,81,,,,,,,,,,,,,,,,,,,,,,,
970,4/18/2021 5:20,54513.025,55499.155,56025.375,55118.27,0,reg,FALSE,BTCUSD,hold,2.721715776,0.664811622,-0.153256776,-0.606557596,76,,76,,,,,,,,,,,,,,,,,,,,,,,
971,4/18/2021 5:25,54676.01,55313.54,55871.425,55075.79,0,reg,FALSE,BTCUSD,hold,0.858505951,-1.073208858,-1.001099795,-0.488357578,55,,55,,,,,,,,,,,,,,,,,,,,,,,
972,4/18/2021 5:30,54695.18,55708.495,56062.225,55228.22,0,reg,FALSE,BTCUSD,hold,0.100940522,-0.436357687,0.366826275,0.787925417,36,,36,,,,,,,,,,,,,,,,,,,,,,,
973,4/18/2021 5:35,54992.635,55560.64,55999.175,54977.485,0,reg,FALSE,BTCUSD,sell,1.557791146,0.839145959,0.734690099,0.211889563,81,,,81,,,,,,,,,,,,,,,,,,,,,,
974,4/18/2021 5:40,54670.405,55376.455,56199.975,55084.505,0,reg,FALSE,BTCUSD,buy,-1.697485872,-1.875039564,-1.563370862,-1.323683115,1,1,,,,,,,,,,,,,,,,,,,,,,,,
975,4/18/2021 5:45,54829.735,55913.495,56266.29,55328.46,0,reg,FALSE,BTCUSD,hold,0.836900633,1.459806625,1.920871403,2.006923542,81,,81,,,,,,,,,,,,,,,,,,,,,,,
976,4/18/2021 5:50,55096.375,55556.18,56338.495,55314.355,0,reg,FALSE,BTCUSD,sell,1.393781716,0.320763504,-0.656088839,-1.4843291,73,,,73,,,,,,,,,,,,,,,,,,,,,,
977,4/18/2021 5:55,54593.105,55837.37,56315.475,55356.995,0,reg,FALSE,BTCUSD,hold,-2.654946258,-2.33206731,-1.528030547,-0.502238423,1,,1,,,,,,,,,,,,,,,,,,,,,,,
978,4/18/2021 6:00,54549.275,55709.14,56377.12,55265.825,0,reg,FALSE,BTCUSD,buy,-0.231406192,1.395959079,2.147343202,2.117015282,27,27,,,,,,,,,,,,,,,,,,,,,,,,
979,4/18/2021 6:05,55316.565,55864.32,56516.255,55553.26,0,reg,FALSE,BTCUSD,sell,3.994816385,2.434304207,0.598086794,-0.892371692,79,,,79,,,,,,,,,,,,,,,,,,,,,,
980,4/18/2021 6:10,55191.3,55924.92,56489.66,55653.65,0,reg,FALSE,BTCUSD,hold,-0.653659543,-2.677522131,-2.944411967,-2.040479284,1,,1,,,,,,,,,,,,,,,,,,,,,,,
981,4/18/2021 6:15,54707.545,56004.395,56863.005,55737.045,0,reg,FALSE,BTCUSD,buy,-2.546658603,-1.090367459,0.914201092,2.222561124,9,9,,,,,,,,,,,,,,,,,,,,,,,,
982,4/18/2021 6:20,54948.72,56509.055,56841.365,55848.45,0,reg,FALSE,BTCUSD,hold,1.264058561,2.194973084,1.892356151,0.563417313,81,,81,,,,,,,,,,,,,,,,,,,,,,,
983,4/18/2021 6:25,55024.085,56278.04,56471.315,55777.28,0,reg,FALSE,BTCUSD,sell,0.394465806,-0.500885427,-1.552814504,-1.984418299,55,,,55,,,,,,,,,,,,,,,,,,,,,,
984,4/18/2021 6:30,54761.515,56440.14,56699.325,55629.745,0,reg,FALSE,BTCUSD,buy,-1.380899705,-1.022610533,-0.30051366,0.721325285,3,3,,,,,,,,,,,,,,,,,,,,,,,,
985,4/18/2021 6:35,55261.665,55924.405,56493.58,55477.755,0,reg,FALSE,BTCUSD,hold,2.606566417,2.296780488,1.91196923,1.274390146,81,,81,,,,,,,,,,,,,,,,,,,,,,,
986,4/18/2021 6:40,55381.045,55680.35,56334.11,54958.355,0,reg,FALSE,BTCUSD,sell,0.62081602,-1.143792227,-1.981769882,-2.242793726,55,,,55,,,,,,,,,,,,,,,,,,,,,,
987,4/18/2021 6:45,55143.2,55485.535,56342.49,55074.33,0,reg,FALSE,BTCUSD,hold,-1.242208651,-1.073102211,0.040717449,1.164952704,6,,6,,,,,,,,,,,,,,,,,,,,,,,
988,4/18/2021 6:50,55130.495,55773.13,56270.385,55276.02,0,reg,FALSE,BTCUSD,hold,-0.066370527,0.67728276,1.008221744,0.557282475,54,,54,,,,,,,,,,,,,,,,,,,,,,,
989,4/18/2021 6:55,54974.95,55872.325,56182.405,55563.835,0,reg,FALSE,BTCUSD,hold,-0.814861313,-0.431130692,-0.638446148,-0.948480705,1,,1,,,,,,,,,,,,,,,,,,,,,,,
990,4/18/2021 7:00,54722.19,55970.31,56551.66,55554.935,0,reg,FALSE,BTCUSD,hold,-1.330262551,-0.296871113,0.077333518,0.412289088,6,,6,,,,,,,,,,,,,,,,,,,,,,,
991,4/18/2021 7:05,54631.615,56259.545,56611.35,55656.65,0,reg,FALSE,BTCUSD,hold,-0.477481765,0.491201732,0.453929958,0.21691955,27,,27,,,,,,,,,,,,,,,,,,,,,,,
992,4/18/2021 7:10,54602.35,56062.855,56662.675,55956.66,0,reg,FALSE,BTCUSD,buy,-0.154358192,0.186119179,-0.175727551,-0.362682726,40,40,,,,,,,,,,,,,,,,,,,,,,,,
993,4/18/2021 7:15,54781.62,56419.975,56634.135,55925.96,0,reg,FALSE,BTCUSD,hold,0.942465008,0.631770162,0.256694966,0.24907537,81,,81,,,,,,,,,,,,,,,,,,,,,,,
994,4/18/2021 7:20,54881.74,56333.68,56637.705,55812.375,0,reg,FALSE,BTCUSD,sell,0.525394421,-0.240232658,-0.502273625,-0.437165909,55,,,55,,,,,,,,,,,,,,,,,,,,,,
995,4/18/2021 7:25,54508.705,56337.195,56830,55910.26,0,reg,FALSE,BTCUSD,buy,-1.970952711,-1.437895946,-0.689854053,-0.108046326,2,2,,,,,,,,,,,,,,,,,,,,,,,,
996,4/18/2021 7:30,54524.2,56390.645,56775.895,56209.26,0,reg,FALSE,BTCUSD,hold,0.081845493,1.182411766,1.509297244,1.266711148,54,,54,,,,,,,,,,,,,,,,,,,,,,,
997,4/18/2021 7:35,55119.4,56557.525,56798.635,56116.115,0,reg,FALSE,BTCUSD,hold,3.109932259,1.744177979,0.323577339,-0.682974666,79,,79,,,,,,,,,,,,,,,,,,,,,,,
998,4/18/2021 7:40,55283.29,56439.375,56772.96,56024.815,0,reg,FALSE,BTCUSD,sell,0.853789996,-1.299537942,-1.753180369,-1.196212438,55,,,55,,,,,,,,,,,,,,,,,,,,,,
999,4/18/2021 7:45,55153.315,56552.41,56774.615,55973.605,0,reg,FALSE,BTCUSD,hold,-0.678704445,-0.882716799,0.240088979,1.148123145,9,,9,,,,,,,,,,,,,,,,,,,,,,,
1000,4/18/2021 7:50,54819.415,56389.685,56605.36,56009.74,0,reg,FALSE,BTCUSD,buy,-1.754181432,-0.619474744,0.151627423,-0.050953856,5,5,,,,,,,,,,,,,,,,,,,,,,,,
1001,4/18/2021 7:55,55158.44,56383.895,56688.26,55888.275,0,reg,FALSE,BTCUSD,hold,1.770158839,2.030019998,1.526108972,0.791701373,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1002,4/18/2021 8:00,55376.125,56256.65,56712.455,55904.93,0,reg,FALSE,BTCUSD,hold,1.132135553,-0.367501412,-1.38097233,-1.674478828,55,,55,,,,,,,,,,,,,,,,,,,,,,,
1003,4/18/2021 8:05,55677.125,56064.08,56478.055,55535.64,0,reg,FALSE,BTCUSD,hold,1.556976947,0.244708643,0.352632992,0.998556666,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1004,4/18/2021 8:10,55877.365,56050.875,56285.615,55655.33,0,reg,FALSE,BTCUSD,hold,1.032065845,-0.302348794,-0.315105083,-0.384617131,55,,55,,,,,,,,,,,,,,,,,,,,,,,
1005,4/18/2021 8:15,56126.31,55957.17,56438.96,55811.275,0,reg,FALSE,BTCUSD,hold,1.277407335,0.141316698,0.255551324,0.328698091,72,,72,,,,,,,,,,,,,,,,,,,,,,,
1006,4/18/2021 8:20,56218.015,56003.84,56514.48,55860.535,0,reg,FALSE,BTCUSD,sell,0.469796737,-0.465183705,-0.349344232,-0.348419841,55,,,55,,,,,,,,,,,,,,,,,,,,,,
1007,4/18/2021 8:25,56202.385,56172.485,56540.27,56003.22,0,reg,FALSE,BTCUSD,hold,-0.080093398,-0.316736718,0.085505464,0.250473425,33,,33,,,,,,,,,,,,,,,,,,,,,,,
1008,4/18/2021 8:30,56172.485,56202.385,56673.295,56054.845,0,reg,FALSE,BTCUSD,hold,-0.153299253,-0.042166573,0.158152404,0.041844637,41,,41,,,,,,,,,,,,,,,,,,,,,,,
1009,4/18/2021 8:35,56003.84,56218.015,56590.915,55808.215,0,reg,FALSE,BTCUSD,hold,-0.867257673,-0.411240049,-0.212586322,-0.213545506,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1010,4/18/2021 8:40,55957.17,56126.31,56444.57,55818.575,0,reg,FALSE,BTCUSD,buy,-0.240200854,0.361184728,0.444916672,0.378721725,27,27,,,,,,,,,,,,,,,,,,,,,,,,
1011,4/18/2021 8:45,56050.875,55877.365,56367.72,55474.83,0,reg,FALSE,BTCUSD,hold,0.481474017,0.415684725,0.031391998,-0.238190212,76,,76,,,,,,,,,,,,,,,,,,,,,,,
1012,4/18/2021 8:50,56064.08,55677.125,56062.01,54819.775,0,reg,FALSE,BTCUSD,hold,0.067833807,-0.238256761,-0.376670297,-0.235043882,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1013,4/18/2021 8:55,56256.65,55376.125,55887.09,54630.38,0,reg,FALSE,BTCUSD,hold,0.98584185,0.528772632,0.44180893,0.471444034,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1014,4/18/2021 9:00,56383.895,55158.44,55415.3,54476.475,0,reg,FALSE,BTCUSD,hold,0.649947295,-0.193475264,-0.416014789,-0.494106462,64,,64,,,,,,,,,,,,,,,,,,,,,,,
1015,4/18/2021 9:05,56389.685,54819.415,55706.4,54609.62,0,reg,FALSE,BTCUSD,hold,0.029571366,-0.357336536,-0.094384092,0.185259281,32,,32,,,,,,,,,,,,,,,,,,,,,,,
1016,4/18/2021 9:10,56552.41,55153.315,55722.625,54763.93,0,reg,FALSE,BTCUSD,sell,0.828696778,0.460296237,0.470956476,0.325636167,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1017,4/18/2021 9:15,56439.375,55283.29,55652.655,54713.595,0,reg,FALSE,BTCUSD,buy,-0.576797316,-0.809564599,-0.731439842,-0.69258028,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1018,4/18/2021 9:20,56557.525,55119.4,55323.625,54278.455,0,reg,FALSE,BTCUSD,sell,0.601638773,0.678779187,0.85728602,0.915106095,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1019,4/18/2021 9:25,56390.645,54524.2,55417.81,54273.865,0,reg,FALSE,BTCUSD,hold,-0.852294561,-0.837465602,-0.873356999,-0.99685038,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1020,4/18/2021 9:30,56337.195,54508.705,55170.145,54033.59,0,reg,FALSE,BTCUSD,hold,-0.273240441,0.333535173,0.674496445,0.891563583,27,,27,,,,,,,,,,,,,,,,,,,,,,,
1021,4/18/2021 9:35,56333.68,54881.74,55518.575,54373.89,0,reg,FALSE,BTCUSD,buy,-0.017970067,0.147035735,-0.107423676,-0.450385991,40,40,,,,,,,,,,,,,,,,,,,,,,,,
1022,4/18/2021 9:40,56419.975,54781.62,55156.605,54417.61,0,reg,FALSE,BTCUSD,sell,0.440499308,0.26407836,0.067416552,0.100707971,77,,,77,,,,,,,,,,,,,,,,,,,,,,
1023,4/18/2021 9:45,56062.855,54602.35,55136.63,54277.325,0,reg,FALSE,BTCUSD,buy,-1.834558017,-1.310433021,-0.906918556,-0.561217023,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1024,4/18/2021 9:50,56259.545,54631.615,55208.455,54185.305,0,reg,FALSE,BTCUSD,sell,1.006881944,1.636669419,1.697531007,1.50016295,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1025,4/18/2021 9:55,55970.31,54722.19,55722.17,54456.2,0,reg,FALSE,BTCUSD,hold,-1.48828334,-1.437215202,-1.77055754,-1.997619001,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1026,4/18/2021 10:00,55872.325,54974.95,55666.76,54432.39,0,reg,FALSE,BTCUSD,hold,-0.505074382,0.56632836,1.154041093,1.684568814,27,,27,,,,,,,,,,,,,,,,,,,,,,,
1027,4/18/2021 10:05,55773.13,55130.495,55778.785,54820.715,0,reg,FALSE,BTCUSD,hold,-0.512220848,-0.004116365,-0.328576161,-0.853987537,10,,10,,,,,,,,,,,,,,,,,,,,,,,
1028,4/18/2021 10:10,55485.535,55143.2,55812.62,54758.895,0,reg,FALSE,BTCUSD,buy,-1.492773929,-0.564798575,-0.322952953,0.003238968,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1029,4/18/2021 10:15,55680.35,55381.045,55710.305,54921.68,0,reg,FALSE,BTCUSD,hold,1.007657458,1.440248477,1.154907101,0.85124739,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1030,4/18/2021 10:20,55924.405,55261.665,55698.755,54595.39,0,reg,FALSE,BTCUSD,hold,1.256836618,0.143527197,-0.746911458,-1.095447491,64,,64,,,,,,,,,,,,,,,,,,,,,,,
1031,4/18/2021 10:25,56440.14,54761.515,55581.245,54497.165,0,reg,FALSE,BTCUSD,sell,2.631667459,0.791902563,0.373464211,0.645336385,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1032,4/18/2021 10:30,56278.04,55024.085,55526.505,54635.275,0,reg,FALSE,BTCUSD,buy,-0.829538485,-1.993654626,-1.604480942,-1.139296409,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1033,4/18/2021 10:35,56509.055,54948.72,55637.155,54648.125,0,reg,FALSE,BTCUSD,sell,1.177374494,1.155981877,1.814190627,1.969154826,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1034,4/18/2021 10:40,56004.395,54707.545,55285.74,54676.33,0,reg,FALSE,BTCUSD,hold,-2.595190607,-2.172997496,-1.917492117,-2.149449258,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1035,4/18/2021 10:45,55924.92,55191.3,55733.62,54639.99,0,reg,FALSE,BTCUSD,hold,-0.409277296,1.259086068,1.976880135,2.243158419,27,,27,,,,,,,,,,,,,,,,,,,,,,,
1036,4/18/2021 10:50,55864.32,55316.565,55683.25,54589.845,0,reg,FALSE,BTCUSD,hold,-0.312414077,0.055793214,-0.693096683,-1.537906645,10,,10,,,,,,,,,,,,,,,,,,,,,,,
1037,4/18/2021 10:55,55709.14,54549.275,55277.255,54379.53,0,reg,FALSE,BTCUSD,buy,-0.802235325,-0.282137039,-0.194647826,0.287106542,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1038,4/18/2021 11:00,55837.37,54593.105,55558.24,54508.795,0,reg,FALSE,BTCUSD,sell,0.661389316,0.843047792,0.648106462,0.485426469,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1039,4/18/2021 11:05,55556.18,55096.375,55748.955,54633.235,0,reg,FALSE,BTCUSD,buy,-1.457672577,-1.220579652,-1.188649409,-1.057971383,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1040,4/18/2021 11:10,55913.495,54829.735,55420.615,54426.125,0,reg,FALSE,BTCUSD,sell,1.84046302,1.899726102,1.797296112,1.719904618,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1041,4/18/2021 11:15,55376.455,54670.405,55565.155,54522.475,0,reg,FALSE,BTCUSD,buy,-2.793019527,-2.66888595,-2.631520544,-2.550998396,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1042,4/18/2021 11:20,55560.64,54992.635,55469.465,54567.54,0,reg,FALSE,BTCUSD,hold,0.954727664,2.158702384,2.780690883,3.117433785,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1043,4/18/2021 11:25,55708.495,54695.18,55414.81,54506.11,0,reg,FALSE,BTCUSD,sell,0.764376061,-0.109642524,-1.306566665,-2.354260345,64,,,64,,,,,,,,,,,,,,,,,,,,,,
1044,4/18/2021 11:30,55313.54,54676.01,55433.81,54140.17,0,reg,FALSE,BTCUSD,buy,-2.056404998,-1.624769891,-0.872713365,0.249899501,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1045,4/18/2021 11:35,55499.155,54513.025,55405.85,53617.54757,0,reg,FALSE,BTCUSD,hold,0.963206015,1.739295942,1.937701917,1.618799201,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1046,4/18/2021 11:40,55885.045,53997.855,55454.655,53419.78783,0,reg,FALSE,BTCUSD,sell,1.988659401,0.590661151,-0.66161364,-1.497205763,73,,,73,,,,,,,,,,,,,,,,,,,,,,
1047,4/18/2021 11:45,55865.815,53703.955,55056.98,53401.03,0,reg,FALSE,BTCUSD,hold,-0.099134685,-1.202569392,-1.032900791,-0.213861399,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1048,4/18/2021 11:50,55593.84,53713.015,55457.36,53241.89764,0,reg,FALSE,BTCUSD,hold,-1.408947467,-0.754452163,0.258115524,0.743625399,9,,9,,,,,,,,,,,,,,,,,,,,,,,
1049,4/18/2021 11:55,54846.05,53517.68,55236.575,53023.01999,0,reg,FALSE,BTCUSD,buy,-3.926691526,-1.450220576,-0.400762605,-0.379513802,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1050,4/18/2021 12:00,54926.61,53483.165,55853.855,53196.49,0,reg,FALSE,BTCUSD,hold,0.422405097,2.505079657,2.278252936,1.543112953,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1051,4/18/2021 12:05,55086.915,54128.28,55615.7,53544.825,0,reg,FALSE,BTCUSD,sell,0.838090861,0.239435001,-1.305011323,-2.063960215,73,,,73,,,,,,,,,,,,,,,,,,,,,,
1052,4/18/2021 12:10,54949.445,54086.72,55157.86,53805.805,0,reg,FALSE,BTCUSD,buy,-0.720505184,-0.897751321,-0.65501932,0.374395393,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1053,4/18/2021 12:15,55638.41,53961.135,55246.92,53562.525,0,reg,FALSE,BTCUSD,hold,3.566275891,2.469185901,1.939355842,1.494360095,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1054,4/18/2021 12:20,56088.595,53837.735,55548.875,53215.165,0,reg,FALSE,BTCUSD,sell,2.311580097,-0.722704777,-1.838529028,-2.176061682,55,,,55,,,,,,,,,,,,,,,,,,,,,,
1055,4/18/2021 12:25,55465.27,54257.8,55640.68,53741.6,0,reg,FALSE,BTCUSD,buy,-3.236576693,-3.195738314,-1.424467319,0.238499545,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1056,4/18/2021 12:30,55470.475,54385.245,55412.725,53819.605,0,reg,FALSE,BTCUSD,sell,0.027024106,1.879834058,2.923529683,2.50444627,54,,,54,,,,,,,,,,,,,,,,,,,,,,
1057,4/18/2021 12:35,55343.845,54922.02,55888.975,54448.38,0,reg,FALSE,BTCUSD,hold,-0.658961083,-0.395127469,-1.310377841,-2.438730736,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1058,4/18/2021 12:40,54786.14,54866.97,55674.02,54519.275,0,reg,FALSE,BTCUSD,hold,-2.931745872,-1.309124037,-0.526462023,0.451535511,3,,3,,,,,,,,,,,,,,,,,,,,,,,
1059,4/18/2021 12:45,54772.475,54716.655,55475.155,54397.735,0,reg,FALSE,BTCUSD,hold,-0.071852148,1.647298787,1.702899548,1.284112266,54,,54,,,,,,,,,,,,,,,,,,,,,,,
1060,4/18/2021 12:50,53965.695,54876.405,55729.45,54362.5,0,reg,FALSE,BTCUSD,buy,-4.305561898,-2.438616818,-2.353487391,-2.336478879,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1061,4/18/2021 12:55,55403.155,54848.015,55694.3,54401.93,0,reg,FALSE,BTCUSD,sell,7.472290694,6.784043085,5.312252098,4.41546594,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1062,4/18/2021 13:00,54191.98,54943.055,56410.09,54594.51,0,reg,FALSE,BTCUSD,hold,-6.436716288,-8.011588029,-8.52228353,-7.968692529,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1063,4/18/2021 13:05,52293.455,54909.605,55730.88,54712.175,0,reg,FALSE,BTCUSD,buy,-10.45590121,-2.315050512,3.281205606,6.798809734,9,9,,,,,,,,,,,,,,,,,,,,,,,,
1064,4/18/2021 13:10,53858.615,55002,55829.18,54705.075,0,reg,FALSE,BTCUSD,sell,8.369433199,10.84339263,7.579263256,2.475681209,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1065,4/18/2021 13:15,53548.235,55251.05,56043.485,54741.29,0,reg,FALSE,BTCUSD,hold,-1.669325607,-5.782325065,-9.576413381,-9.881669732,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1066,4/18/2021 13:20,52489.48,55021.5,55853.9,54798.12336,0,reg,FALSE,BTCUSD,buy,-5.809191485,-2.384562748,1.957111097,6.643310105,9,9,,,,,,,,,,,,,,,,,,,,,,,,
1067,4/18/2021 13:25,56567.04,55192.625,55854.675,54879.255,0,reg,FALSE,BTCUSD,sell,20.76009773,15.30391057,10.18856062,4.741314919,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1068,4/18/2021 13:30,56091.95,55187.54,55786.525,54998.315,0,reg,FALSE,BTCUSD,buy,-2.439314735,-13.36286159,-16.51206078,-15.37955794,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1069,4/18/2021 13:35,57869.19,55490.95,55881.97,55016.245,0,reg,FALSE,BTCUSD,hold,8.844864089,6.499687008,11.440828,16.10086395,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1070,4/18/2021 13:40,58504.105,55294.995,55326,54751.24,0,reg,FALSE,BTCUSD,hold,3.125516061,-3.29434446,-5.641362119,-9.8393415,55,,55,,,,,,,,,,,,,,,,,,,,,,,
1071,4/18/2021 13:45,58572.585,55022.605,55937.66,54763.705,0,reg,FALSE,BTCUSD,hold,0.336714523,-1.606349687,0.97228499,3.809460739,63,,63,,,,,,,,,,,,,,,,,,,,,,,
1072,4/18/2021 13:50,58721.865,55448.14,55910.24,54961.685,0,reg,FALSE,BTCUSD,hold,0.732140233,0.227765209,1.056450179,0.048479149,80,,80,,,,,,,,,,,,,,,,,,,,,,,
1073,4/18/2021 13:55,58731.57,55161.655,55668.8,54835.99,0,reg,FALSE,BTCUSD,sell,0.047590078,-0.39430089,-0.358310073,-0.814901906,28,,,28,,,,,,,,,,,,,,,,,,,,,,
1074,4/18/2021 14:00,58683.83,55269.37,55922.705,54957.365,0,reg,FALSE,BTCUSD,buy,-0.234291456,-0.162363764,0.133595785,0.283337774,15,15,,,,,,,,,,,,,,,,,,,,,,,,
1075,4/18/2021 14:05,58833.94,55401.125,55752.315,54811.005,0,reg,FALSE,BTCUSD,sell,0.734808514,0.558201583,0.41504564,0.162115117,80,,,80,,,,,,,,,,,,,,,,,,,,,,
1076,4/18/2021 14:10,58811.3,55115.05,55948.275,54992.74,0,reg,FALSE,BTCUSD,buy,-0.110868489,-0.487109954,-0.602099445,-0.585875568,28,28,,,,,,,,,,,,,,,,,,,,,,,,
1077,4/18/2021 14:15,58910.835,55331.165,55927.66,54834.17,0,reg,FALSE,BTCUSD,hold,0.486601149,0.344142512,0.478801421,0.622598899,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1078,4/18/2021 14:20,59052.13,55137.285,55932.865,54991.595,0,reg,FALSE,BTCUSD,sell,0.689102324,0.116640677,-0.131041057,-0.351269268,67,,,67,,,,,,,,,,,,,,,,,,,,,,
1079,4/18/2021 14:25,58975.375,55416.655,56264.48,55077.125,0,reg,FALSE,BTCUSD,buy,-0.374824916,-0.61282209,-0.420170553,-0.166538589,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1080,4/18/2021 14:30,58986.945,55654.91,56344.035,55317.265,0,reg,FALSE,BTCUSD,sell,0.056489788,0.24843727,0.496085391,0.527763424,54,,,54,,,,,,,,,,,,,,,,,,,,,,
1081,4/18/2021 14:35,58821.94,55717.25,56311.985,55288.755,0,reg,FALSE,BTCUSD,buy,-0.807886308,-0.497880631,-0.42987911,-0.533355552,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1082,4/18/2021 14:40,59077.31,55670.86,56270.96,55272.39,0,reg,FALSE,BTCUSD,hold,1.244920598,1.182416779,0.967851309,0.805092722,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1083,4/18/2021 14:45,59480.81,55634.76,56165.88,55268.555,0,reg,FALSE,BTCUSD,sell,1.953705739,0.408260241,-0.445914165,-0.814328912,73,,,73,,,,,,,,,,,,,,,,,,,,,,
1084,4/18/2021 14:50,59340.68,55637.765,56027.55,55099.475,0,reg,FALSE,BTCUSD,hold,-0.680097364,-1.517070589,-1.108990559,-0.381932003,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1085,4/18/2021 14:55,59164.935,55492.95,55878.15,53779.535,0,reg,FALSE,BTCUSD,buy,-0.855482389,-0.101021774,0.815644116,1.108589572,18,18,,,,,,,,,,,,,,,,,,,,,,,,
